employee_id,name,age,salary,join_date,department,gender,country,city,weight_kg,is_active,review,price,target
10177,John R.,54.0,105021.0,2021-10-11,Marketing,Male,United States,Dhaka,73.2,False,Delivery was fast and packaging great.,162.58,0
10178,Bob J.,56.0,80461.0,2012-11-16,Marketing,Female,United Kingdom,Sylhet,65.1,False,Good value for money.,61.66,0
10179,Grace L.,44.0,37417.0,2019-02-16,HR,Male,Bangladesh,Dhaka,70.9,False,Would buy again without hesitation.,18.05,0
10180,Diana P.,42.0,31246.0,2016-08-06,HR,Male,Bangladesh,Sylhet,77.0,False,Delivery was fast and packaging great.,354.97,0
10181,Hasan G.,38.0,85162.0,2010-07-19,Engineering,Male,Bangladesh,Sylhet,113.9,True,Very satisfied with the quality.,287.43,0
10182,Charlie E.,34.0,80789.0,2015-03-18,Sales,Female,United States,Chittagong,90.1,True,Very satisfied with the quality.,317.79,1
10183,Grace N.,21.0,59820.0,2010-07-29,Sales,Male,United States,Khulna,69.0,True,Product met all expectations.,452.52,0
10184,Grace F.,62.0,81179.0,2019-06-15,Marketing,Male,United States,Khulna,111.1,False,Product met all expectations.,312.12,0
10185,Grace T.,29.0,52788.0,2013-02-10,HR,Female,Bangladesh,Khulna,59.1,True,"Excellent product, highly recommend!",433.6,0
10186,Hasan Z.,26.0,61086.0,2016-05-02,Finance,Female,United States,Rajshahi,84.1,False,Product met all expectations.,359.66,0
10187,Hasan W.,41.0,95865.0,2023-06-09,Engineering,Female,Bangladesh,Rajshahi,74.0,True,No Review,453.82,0
10188,Eve B.,48.0,96489.0,2019-10-29,Marketing,Male,Bangladesh,Khulna,53.9,True,Product met all expectations.,244.98000000000002,0
10189,Hasan O.,46.0,65768.0,2017-11-16,Sales,Male,Bangladesh,Chittagong,58.7,False,Very satisfied with the quality.,257.26,0
10190,Eve I.,48.0,85878.0,2011-03-11,Finance,Male,United States,Khulna,56.7,False,"Excellent product, highly recommend!",88.97,0
10191,Bob P.,39.0,64197.0,2016-10-22,Finance,Male,United States,Chittagong,79.0,True,"Excellent product, highly recommend!",135.69,0
10192,Eve I.,45.0,105448.0,2014-10-06,Finance,Male,United States,Chittagong,79.2,False,Good value for money.,452.33,0
10193,Eve V.,52.0,31146.0,2014-03-13,Sales,Female,United States,Dhaka,63.6,False,"Excellent product, highly recommend!",200.53,0
10194,Grace H.,49.0,36478.0,2021-01-08,HR,Male,United States,Rajshahi,49.4,False,Good value for money.,367.51,0
10195,John Z.,63.0,93981.0,2019-05-26,HR,Female,United States,Khulna,86.8,False,Delivery was fast and packaging great.,422.31,0
10196,Diana Z.,45.0,104305.0,2016-03-09,Sales,Male,United States,Rajshahi,107.6,False,Delivery was fast and packaging great.,477.52,0
10197,Grace R.,27.0,75294.0,2019-04-29,Engineering,Female,United States,Khulna,106.0,False,Product met all expectations.,74.19,0
10198,Bob Q.,38.0,63057.0,2023-04-24,Sales,Male,United Kingdom,Khulna,80.5,True,Product met all expectations.,117.4,0
10199,Frank B.,43.0,100858.0,2023-06-09,Marketing,Male,United Kingdom,Dhaka,56.2,False,Would buy again without hesitation.,265.64,0
10200,John A.,34.0,41470.0,2014-05-28,Finance,Male,United States,Chittagong,75.8,True,"Excellent product, highly recommend!",122.85,0
10201,Bob E.,28.0,49593.0,2011-05-21,Marketing,Male,United Kingdom,Chittagong,125.7,True,"Excellent product, highly recommend!",387.06,0
10202,Eve Y.,64.0,50500.0,2014-09-11,Marketing,Male,United Kingdom,Dhaka,98.1,True,Good value for money.,384.45,0
10203,John U.,43.0,55779.0,2015-09-04,Sales,Male,United States,Chittagong,129.5,True,"Excellent product, highly recommend!",423.17,0
10204,Grace W.,35.0,47312.0,2023-06-09,Sales,Male,United Kingdom,Chittagong,64.9,False,No Review,188.3,0
10205,Diana W.,44.0,61615.0,2016-03-16,Marketing,Female,United States,Sylhet,97.8,False,No Review,11.63,0
10206,John I.,27.0,90972.0,2023-06-09,Sales,Male,Bangladesh,Chittagong,97.9,False,Very satisfied with the quality.,296.03,0
10207,John C.,43.0,75982.0,2014-01-01,Marketing,Female,United States,Dhaka,112.0,True,Would buy again without hesitation.,244.98000000000002,0
10208,Bob F.,40.0,60397.0,2024-01-17,Sales,Male,United States,Khulna,64.4,False,"Excellent product, highly recommend!",155.54,0
10209,Frank I.,42.0,75294.0,2019-05-29,HR,Male,Bangladesh,Chittagong,46.4,True,Very satisfied with the quality.,385.57,0
10210,Grace Z.,25.0,31117.0,2017-08-26,HR,Male,United States,Dhaka,109.1,False,Would buy again without hesitation.,164.7,0
10211,Alice L.,29.0,42381.0,2022-04-01,HR,Female,United Kingdom,Dhaka,120.3,True,Delivery was fast and packaging great.,232.39,0
10212,Alice R.,32.0,74509.0,2017-01-26,Sales,Male,United States,Rajshahi,50.0,False,Very satisfied with the quality.,239.37,0
10213,John S.,22.0,101247.0,2013-05-15,Finance,Male,United States,Khulna,56.0,False,No Review,349.59,0
10214,John K.,27.0,89743.0,2020-08-31,HR,Male,Bangladesh,Khulna,95.0,True,Very satisfied with the quality.,244.98000000000002,0
10215,Ira Z.,23.0,91084.0,2012-07-04,HR,Female,United States,Dhaka,49.5,True,good,203.5,0
10216,Charlie L.,42.0,111545.0,2021-12-30,Finance,Female,United States,Rajshahi,82.9,True,Good value for money.,21.49,0
10217,Bob F.,24.0,32689.0,2021-10-22,Sales,Female,United Kingdom,Chittagong,85.0,False,Good value for money.,244.98000000000002,0
10218,Bob O.,49.0,44285.0,2019-11-02,Sales,Female,United States,Khulna,124.9,False,No Review,244.98000000000002,0
10219,Ira I.,36.0,85997.0,2010-12-03,Sales,Female,United Kingdom,Rajshahi,97.1,False,Would buy again without hesitation.,89.39,0
10220,Ira H.,59.0,61177.0,2020-12-02,Finance,Female,United States,Dhaka,92.9,False,Very satisfied with the quality.,5.32,0
10221,Hasan A.,61.0,61667.0,2022-05-03,Marketing,Male,United States,Rajshahi,86.8,False,"Excellent product, highly recommend!",356.0,0
10222,Alice R.,64.0,55195.0,2019-02-05,Engineering,Female,United Kingdom,Sylhet,70.1,False,No Review,106.28,0
10223,Bob T.,22.0,64150.0,2020-06-02,Engineering,Female,United States,Chittagong,102.8,True,Product met all expectations.,305.97,0
10224,Eve B.,51.0,61373.0,2014-06-12,Marketing,Male,United Kingdom,Chittagong,58.5,False,No Review,485.38,0
10225,Charlie V.,27.0,75294.0,2019-03-01,Engineering,Female,Bangladesh,Rajshahi,65.6,True,"Excellent product, highly recommend!",221.02,1
10226,Bob E.,49.0,94282.0,2023-06-09,Engineering,Female,United States,Sylhet,95.1,False,Would buy again without hesitation.,81.82,0
10227,John C.,64.0,75294.0,2019-12-17,Marketing,Male,Bangladesh,Chittagong,86.8,False,"Excellent product, highly recommend!",163.44,0
10228,John O.,29.0,76679.0,2014-12-22,Finance,Female,Bangladesh,Dhaka,121.6,True,No Review,116.58,0
10229,Alice C.,39.0,75294.0,2010-06-08,HR,Male,United States,Dhaka,112.1,False,No Review,244.98000000000002,0
10230,Eve W.,51.0,30103.0,2023-06-09,HR,Male,United Kingdom,Rajshahi,119.8,True,Delivery was fast and packaging great.,118.31,0
10231,Bob E.,47.0,43201.0,2023-06-01,Finance,Male,United States,Rajshahi,84.3,False,Would buy again without hesitation.,282.82,0
10232,Diana C.,20.0,111615.0,2013-08-26,Sales,Male,Bangladesh,Rajshahi,45.6,True,Delivery was fast and packaging great.,136.47,0
10233,Diana V.,32.0,53809.0,2019-09-10,Finance,Male,Bangladesh,Chittagong,58.7,True,Good value for money.,368.9,0
10234,Ira E.,65.0,48633.0,2023-07-23,Engineering,Male,Bangladesh,Chittagong,46.7,False,No Review,160.32,0
10235,Frank I.,29.0,86956.0,2020-10-16,Marketing,Male,United States,Khulna,129.9,False,No Review,242.94,0
10236,Charlie W.,27.0,85013.0,2024-12-19,Sales,Female,United Kingdom,Rajshahi,74.0,True,"Excellent product, highly recommend!",177.11,0
10237,Grace C.,42.0,71899.0,2015-12-31,Marketing,Female,United States,Khulna,66.8,True,Very satisfied with the quality.,160.19,0
10238,Frank U.,27.0,111737.0,2017-01-14,Sales,Male,United States,Khulna,89.8,False,Delivery was fast and packaging great.,244.98000000000002,0
10239,Charlie J.,28.0,98385.0,2023-11-08,HR,Male,United States,Khulna,63.6,False,Would buy again without hesitation.,494.61,0
10240,Grace P.,44.0,56126.0,2023-06-09,Engineering,Female,United States,Khulna,85.2,False,Product met all expectations.,192.05,0
10241,Grace R.,24.0,62571.0,2020-11-18,Finance,Male,United States,Khulna,83.0,False,"Excellent product, highly recommend!",223.74,0
10242,Hasan K.,40.0,48768.0,2010-01-15,HR,Female,Bangladesh,Chittagong,106.8,False,Good value for money.,20.5,0
10243,John K.,52.0,100696.0,2020-06-11,Finance,Male,United States,Khulna,86.8,True,Delivery was fast and packaging great.,288.65,0
10244,Grace L.,45.0,75294.0,2019-03-15,Finance,Female,United States,Rajshahi,119.7,True,"Excellent product, highly recommend!",66.0,0
10245,Diana Q.,59.0,83130.0,2012-12-05,Sales,Male,United States,Chittagong,60.6,True,Product met all expectations.,288.12,0
10246,Grace N.,19.0,35233.0,2010-10-23,Sales,Male,United Kingdom,Rajshahi,80.0,False,Good value for money.,352.29,1
10247,John Z.,37.0,57754.0,2021-06-13,Finance,Female,United Kingdom,Rajshahi,61.2,True,Very satisfied with the quality.,356.34,0
10248,Diana E.,45.0,98713.0,2018-12-18,Marketing,Male,United States,Rajshahi,48.4,False,No Review,402.09,0
10249,Grace V.,18.0,109074.0,2017-03-31,Finance,Female,United States,Khulna,115.3,False,Would buy again without hesitation.,128.67,0
10250,Bob H.,51.0,159615.375,2023-06-09,Sales,Female,United States,Khulna,90.9,True,"Excellent product, highly recommend!",190.26,0
10251,Bob Y.,45.0,117733.0,2013-05-04,Engineering,Male,Bangladesh,Rajshahi,69.0,True,Very satisfied with the quality.,244.98000000000002,0
10252,Alice V.,24.0,85444.0,2024-09-16,Marketing,Female,United Kingdom,Chittagong,100.5,False,Delivery was fast and packaging great.,369.19,0
10253,John F.,19.0,56944.0,2023-12-30,Finance,Female,United Kingdom,Dhaka,89.6,True,Product met all expectations.,171.06,0
10254,John H.,24.0,75294.0,2023-07-27,Engineering,Male,Bangladesh,Sylhet,115.2,False,Product met all expectations.,230.38,0
10255,Hasan K.,55.0,63699.0,2016-10-30,Sales,Female,United States,Chittagong,101.7,True,Would buy again without hesitation.,357.89,0
10256,Hasan G.,40.0,75294.0,2023-06-09,Sales,Female,United States,Sylhet,88.5,False,Very satisfied with the quality.,244.98000000000002,0
10257,Alice X.,35.0,59308.0,2023-06-09,Sales,Male,United Kingdom,Chittagong,99.3,False,No Review,242.7,0
10258,John H.,47.0,44866.0,2014-06-15,HR,Female,United States,Khulna,76.5,False,No Review,352.47,0
10259,Charlie G.,22.0,102856.0,2018-02-04,Marketing,Male,United Kingdom,Dhaka,89.7,True,Product met all expectations.,291.93,0
10260,Charlie W.,45.0,36196.0,2018-02-19,Finance,Female,United States,Khulna,104.1,False,Product met all expectations.,252.65,0
10261,Diana Z.,18.0,75294.0,2017-07-09,Finance,Male,United States,Rajshahi,53.2,False,Good value for money.,262.45,0
10262,Grace K.,27.0,93358.0,2021-04-24,Finance,Female,Bangladesh,Chittagong,123.3,True,Good value for money.,83.74,0
10263,John G.,27.0,73326.0,2011-10-07,Engineering,Female,United Kingdom,Khulna,64.5,False,No Review,472.01,0
10264,Charlie O.,33.0,117284.0,2011-04-11,HR,Female,United States,Rajshahi,78.6,True,No Review,399.92,0
10265,Diana Y.,23.0,75294.0,2018-06-27,HR,Female,United States,Chittagong,111.0,False,Would buy again without hesitation.,309.99,0
10266,Grace J.,65.0,53859.0,2013-03-21,Finance,Male,United Kingdom,Rajshahi,68.2,False,No Review,429.91,0
10267,Frank H.,41.0,74352.0,2011-10-02,Finance,Female,Bangladesh,Chittagong,59.8,True,Product met all expectations.,111.9,0
10268,Ira L.,63.0,40326.0,2010-07-06,Engineering,Female,United Kingdom,Sylhet,77.1,True,Would buy again without hesitation.,355.21,0
10269,John B.,55.0,70214.0,2023-06-09,Finance,Male,Bangladesh,Khulna,78.5,False,"Excellent product, highly recommend!",127.66,0
10270,Charlie M.,29.0,113362.0,2017-08-08,HR,Male,United States,Dhaka,49.9,False,good,429.3,0
10271,Eve Q.,21.0,41798.0,2014-05-18,Finance,Male,United Kingdom,Rajshahi,85.0,False,No Review,235.78,0
10272,Bob B.,41.0,102510.0,2023-02-25,Sales,Male,United Kingdom,Khulna,65.1,False,No Review,43.26,0
10273,John T.,31.0,32357.0,2023-06-09,Sales,Male,United Kingdom,Khulna,106.9,False,"Excellent product, highly recommend!",162.53,0
10274,Ira S.,49.0,50610.0,2021-10-06,Finance,Male,United States,Chittagong,95.5,False,"Excellent product, highly recommend!",253.1,0
10275,John H.,63.0,99711.0,2010-03-01,Engineering,Male,Bangladesh,Sylhet,70.1,True,No Review,214.5,0
10276,Eve J.,52.0,53765.0,2016-09-18,HR,Male,United Kingdom,Rajshahi,82.1,True,Delivery was fast and packaging great.,413.83,0
10277,John A.,41.0,97753.0,2019-12-02,Sales,Female,United States,Khulna,101.8,False,Product met all expectations.,453.92,0
10278,Ira D.,19.0,88754.0,2020-03-04,HR,Male,Bangladesh,Chittagong,114.0,True,Would buy again without hesitation.,73.31,0
10279,Grace V.,38.0,77459.0,2016-01-16,Engineering,Male,United States,Rajshahi,63.8,False,Delivery was fast and packaging great.,273.22,1
10280,John Z.,32.0,103271.0,2016-03-03,HR,Male,Bangladesh,Dhaka,64.3,True,Would buy again without hesitation.,442.68,0
10281,Alice F.,55.0,55439.0,2013-04-23,HR,Female,United Kingdom,Chittagong,127.9,False,"Excellent product, highly recommend!",59.44,0
10282,Grace J.,34.0,30925.0,2020-07-03,Marketing,Male,United Kingdom,Sylhet,127.6,True,No Review,140.58,0
10283,Frank S.,34.0,75294.0,2017-07-05,HR,Female,United States,Dhaka,110.3,True,Very satisfied with the quality.,407.69,0
10284,Bob G.,47.0,61077.0,2023-07-04,Engineering,Female,Bangladesh,Chittagong,111.7,True,Product met all expectations.,279.29,1
10285,Bob B.,30.0,69934.0,2015-11-09,Sales,Male,United States,Rajshahi,80.5,False,Would buy again without hesitation.,203.75,0
10286,Alice V.,23.0,40596.0,2014-05-17,Sales,Male,United States,Rajshahi,88.5,False,Delivery was fast and packaging great.,332.66,0
10287,Diana Z.,56.0,97721.0,2013-04-17,HR,Female,Bangladesh,Khulna,59.5,False,Very satisfied with the quality.,253.04,0
10288,Eve Y.,50.0,61578.0,2023-09-07,Finance,Female,United States,Rajshahi,77.8,False,Very satisfied with the quality.,68.04,0
10289,Diana Y.,22.0,39435.0,2011-09-18,Sales,Male,Bangladesh,Sylhet,83.3,False,Very satisfied with the quality.,271.17,0
10290,Hasan U.,41.0,43810.0,2017-04-02,Sales,Female,United States,Chittagong,87.8,False,Would buy again without hesitation.,178.0,0
10291,Bob G.,51.0,113825.0,2018-06-22,HR,Male,United Kingdom,Rajshahi,54.3,False,"Excellent product, highly recommend!",268.69,0
10292,Frank W.,34.0,71035.0,2022-04-18,Sales,Male,United States,Sylhet,124.8,True,Very satisfied with the quality.,244.98000000000002,0
10293,Eve R.,32.0,39994.0,2018-04-11,Engineering,Male,United States,Rajshahi,94.4,True,Delivery was fast and packaging great.,165.05,0
10294,Grace Q.,18.0,108259.0,2017-07-18,Finance,Male,United States,Dhaka,102.8,True,Very satisfied with the quality.,496.59,0
10295,Frank P.,50.0,71249.0,2012-09-20,HR,Male,Bangladesh,Chittagong,75.0,False,"Excellent product, highly recommend!",96.36,0
10296,Charlie N.,32.0,42306.0,2021-10-09,Finance,Female,United States,Dhaka,127.6,False,Would buy again without hesitation.,460.34,1
10297,John I.,37.0,40483.0,2023-06-09,HR,Female,United Kingdom,Khulna,98.6,True,Would buy again without hesitation.,43.54,0
10298,Diana F.,22.0,75294.0,2021-01-18,HR,Female,United States,Dhaka,115.2,True,Delivery was fast and packaging great.,315.5,0
10299,Eve H.,50.0,111562.0,2023-06-09,Marketing,Female,United States,Khulna,105.5,True,Good value for money.,155.92,0
10300,Charlie N.,63.0,97769.0,2024-11-14,Sales,Female,United States,Sylhet,117.4,True,Very satisfied with the quality.,35.96,0
10301,Eve U.,60.0,73461.0,2010-11-25,Marketing,Female,Bangladesh,Dhaka,79.3,True,Delivery was fast and packaging great.,99.32,0
10302,Hasan R.,57.0,47588.0,2022-09-25,Marketing,Male,United States,Chittagong,46.0,False,Would buy again without hesitation.,31.91,0
10303,Grace E.,43.0,75294.0,2016-03-30,Sales,Female,Bangladesh,Dhaka,113.3,False,No Review,171.21,0
10304,Ira Q.,18.0,68841.0,2013-07-21,HR,Male,United States,Dhaka,62.5,False,No Review,264.53,0
10305,John J.,41.0,51219.0,2021-01-24,Marketing,Male,United Kingdom,Rajshahi,86.8,True,"Excellent product, highly recommend!",238.72,0
10306,John P.,36.0,62475.0,2023-06-09,Finance,Female,United States,Sylhet,61.1,True,Delivery was fast and packaging great.,195.83,0
10307,John K.,29.0,100033.0,2010-07-11,HR,Female,Bangladesh,Khulna,85.2,False,Very satisfied with the quality.,429.95,0
10308,Charlie O.,22.0,72757.0,2012-09-16,Marketing,Female,Bangladesh,Dhaka,119.0,False,Product met all expectations.,140.57,0
10309,Eve U.,30.0,76824.0,2011-06-09,Sales,Male,Bangladesh,Khulna,87.7,False,No Review,423.04,0
10310,Grace L.,59.0,75294.0,2023-06-09,Engineering,Female,United Kingdom,Rajshahi,59.6,False,Very satisfied with the quality.,495.87,0
10311,Charlie R.,41.0,112431.0,2023-06-09,Marketing,Female,United Kingdom,Dhaka,85.4,True,Would buy again without hesitation.,314.66,0
10312,Bob E.,35.0,94187.0,2019-05-15,Engineering,Male,United Kingdom,Dhaka,68.8,False,Very satisfied with the quality.,202.51,0
10313,Ira V.,41.0,91106.0,2012-03-11,Marketing,Male,United Kingdom,Sylhet,120.3,False,Very satisfied with the quality.,114.47,1
10314,Ira Y.,51.0,94497.0,2023-06-09,HR,Female,United Kingdom,Dhaka,87.2,False,Delivery was fast and packaging great.,481.11,1
10315,Hasan T.,65.0,113757.0,2011-07-06,HR,Female,United States,Sylhet,99.0,True,"Excellent product, highly recommend!",151.81,0
10316,Diana B.,41.0,114847.0,2023-10-03,HR,Male,United States,Chittagong,107.7,True,Good value for money.,472.23,0
10317,Alice W.,18.0,75322.0,2022-11-11,Engineering,Male,United Kingdom,Sylhet,73.9,True,Very satisfied with the quality.,105.27,0
10318,Charlie X.,48.0,35441.0,2023-06-09,Engineering,Female,United Kingdom,Dhaka,125.2,True,No Review,132.09,0
10319,John H.,54.0,38246.0,2018-12-18,HR,Female,United Kingdom,Sylhet,76.2,False,Very satisfied with the quality.,244.98000000000002,0
10320,John K.,34.0,159615.375,2018-12-11,Sales,Female,United States,Sylhet,52.9,False,No Review,91.41,0
10321,Bob I.,26.0,61606.0,2014-03-25,Sales,Female,Bangladesh,Khulna,57.6,True,Would buy again without hesitation.,176.13,0
10322,Hasan Z.,21.0,65773.0,2023-06-09,Marketing,Male,United States,Chittagong,68.0,False,Product met all expectations.,113.62,0
10323,Alice O.,43.0,75294.0,2016-02-02,Sales,Male,United States,Rajshahi,97.6,True,Product met all expectations.,119.87,0
10324,Charlie S.,24.0,93914.0,2012-08-04,Engineering,Male,United States,Dhaka,66.8,False,Delivery was fast and packaging great.,83.5,0
10325,Bob C.,42.0,51434.0,2014-05-27,Engineering,Female,United Kingdom,Dhaka,82.2,True,Delivery was fast and packaging great.,312.96,0
10326,Frank Q.,43.0,116603.0,2023-06-09,Marketing,Male,United States,Chittagong,81.0,False,Good value for money.,432.8,0
10327,Eve K.,39.0,102327.0,2010-07-10,Sales,Male,Bangladesh,Rajshahi,74.3,False,No Review,331.14,0
10328,Bob S.,23.0,35569.0,2010-11-16,Marketing,Female,Bangladesh,Rajshahi,121.1,False,Would buy again without hesitation.,324.72,0
10329,Frank R.,34.0,53787.0,2019-02-22,Marketing,Female,United States,Dhaka,90.3,True,Product met all expectations.,97.83,0
10330,Eve N.,32.0,97541.0,2023-06-09,Finance,Female,United Kingdom,Rajshahi,55.0,False,"Excellent product, highly recommend!",9.85,0
10331,Eve C.,48.0,32046.0,2016-08-01,Sales,Female,Bangladesh,Dhaka,67.8,False,Good value for money.,53.09,0
10332,Charlie X.,40.0,80905.0,2011-12-02,Engineering,Male,United States,Khulna,66.0,True,No Review,374.77,0
10333,Hasan G.,54.0,15000.0,2017-06-17,Finance,Male,United Kingdom,Khulna,59.0,False,Very satisfied with the quality.,114.91,0
10334,John G.,56.0,86761.0,2015-03-31,Sales,Male,United Kingdom,Khulna,76.2,False,Very satisfied with the quality.,409.05,0
10335,Diana E.,60.0,81894.0,2013-11-19,Finance,Male,Bangladesh,Chittagong,86.8,False,Delivery was fast and packaging great.,449.68,0
10336,Bob D.,61.0,40447.0,2013-01-25,Engineering,Male,Bangladesh,Dhaka,83.4,True,No Review,481.93,0
10337,Hasan Y.,20.0,36141.0,2022-02-23,HR,Male,United States,Khulna,122.0,False,Delivery was fast and packaging great.,385.46,0
10338,Charlie Y.,62.0,35177.0,2014-02-08,Engineering,Male,Bangladesh,Dhaka,110.9,True,Product met all expectations.,195.95,0
10339,Frank V.,28.0,110649.0,2023-06-09,Sales,Male,United Kingdom,Sylhet,94.8,True,Very satisfied with the quality.,342.68,0
10340,Bob T.,41.0,56304.0,2019-09-23,Engineering,Male,Bangladesh,Chittagong,118.0,False,Would buy again without hesitation.,72.93,0
10341,Charlie T.,48.0,48928.0,2021-04-27,Sales,Male,United States,Dhaka,62.4,False,"Excellent product, highly recommend!",254.42,0
10342,Grace Y.,51.0,117016.0,2016-04-09,Finance,Female,United States,Sylhet,76.4,False,Very satisfied with the quality.,94.38,0
10343,Bob S.,34.0,44755.0,2014-01-23,Finance,Male,Bangladesh,Khulna,64.7,False,Good value for money.,350.81,0
10344,Charlie X.,25.0,75450.0,2013-02-09,Engineering,Male,United States,Rajshahi,71.0,True,No Review,106.44,0
10345,John F.,23.0,75294.0,2010-06-30,Engineering,Female,United Kingdom,Rajshahi,94.6,True,"Excellent product, highly recommend!",19.23,0
10346,Ira Z.,62.0,33585.0,2014-09-21,Engineering,Female,United States,Khulna,64.8,True,Very satisfied with the quality.,254.8,0
10347,John E.,30.0,52070.0,2012-10-23,HR,Male,United States,Khulna,88.4,False,Product met all expectations.,160.76,0
10348,Bob L.,47.0,58503.0,2014-10-26,HR,Male,United States,Sylhet,83.2,True,"Excellent product, highly recommend!",453.55,0
10349,Bob X.,41.0,82604.0,2015-06-27,HR,Male,United States,Chittagong,114.6,False,No Review,203.25,0
10350,Charlie X.,60.0,95154.0,2023-06-09,HR,Female,Bangladesh,Chittagong,71.5,True,No Review,73.16,0
10351,Frank C.,41.0,87117.0,2022-05-23,Engineering,Female,Bangladesh,Khulna,55.2,False,"Excellent product, highly recommend!",41.72,0
10352,Bob V.,52.0,75294.0,2011-03-17,Marketing,Male,United States,Chittagong,97.4,True,"Excellent product, highly recommend!",244.98000000000002,0
10353,Bob G.,20.0,15000.0,2020-10-07,Engineering,Male,United States,Khulna,78.0,False,Product met all expectations.,381.23,0
10354,Bob E.,20.0,80249.0,2023-06-09,HR,Male,United Kingdom,Khulna,77.0,False,Product met all expectations.,148.47,0
10355,Grace J.,57.0,73107.0,2014-08-25,Finance,Male,United States,Khulna,120.3,True,No Review,165.43,0
10356,Bob T.,30.0,71361.0,2010-03-16,Engineering,Male,United Kingdom,Chittagong,117.2,False,"Excellent product, highly recommend!",498.68,0
10357,Eve A.,41.0,85469.0,2018-04-15,Sales,Female,United States,Dhaka,95.6,True,Would buy again without hesitation.,296.76,0
10358,Grace N.,56.0,62469.0,2013-03-08,HR,Male,United Kingdom,Chittagong,86.8,False,Good value for money.,223.24,0
10359,Hasan E.,50.0,75294.0,2023-06-21,Marketing,Female,Bangladesh,Chittagong,86.8,True,Product met all expectations.,42.08,0
10360,Charlie G.,41.0,103040.0,2015-08-04,Sales,Male,United States,Dhaka,124.6,True,"Excellent product, highly recommend!",352.71,0
10361,Alice N.,43.0,81950.0,2021-06-09,Finance,Female,United States,Dhaka,62.4,False,Product met all expectations.,320.85,0
10362,Frank J.,29.0,81088.0,2024-02-08,Sales,Male,United States,Rajshahi,72.2,True,Good value for money.,125.03,0
10363,John Y.,28.0,37774.0,2014-10-14,Finance,Male,United States,Chittagong,126.4,True,Good value for money.,127.78,0
10364,Charlie S.,31.0,58721.0,2011-07-15,Finance,Female,United States,Dhaka,127.9,False,Very satisfied with the quality.,464.97,0
10365,John H.,48.0,57993.0,2023-06-09,HR,Male,United Kingdom,Chittagong,122.3,True,"Excellent product, highly recommend!",360.09,0
10366,Bob D.,62.0,67634.0,2020-04-05,HR,Male,United States,Rajshahi,85.8,False,Delivery was fast and packaging great.,455.88,0
10367,Eve A.,60.0,75909.0,2021-03-01,Finance,Male,United Kingdom,Rajshahi,114.3,False,"Excellent product, highly recommend!",301.1,0
10368,Charlie T.,20.0,107477.0,2020-08-17,Finance,Male,United States,Rajshahi,114.0,True,Product met all expectations.,221.15,0
10369,Grace U.,62.0,30611.0,2012-01-23,Sales,Male,United Kingdom,Dhaka,127.6,False,Good value for money.,465.57,0
10370,Grace M.,26.0,42590.0,2011-04-01,HR,Male,Bangladesh,Chittagong,56.5,False,Delivery was fast and packaging great.,65.67,0
10371,John H.,51.0,45113.0,2013-05-05,Sales,Female,United States,Rajshahi,68.5,True,Delivery was fast and packaging great.,248.43,0
10372,Charlie M.,65.0,33196.0,2023-04-04,Marketing,Female,Bangladesh,Sylhet,64.4,False,Would buy again without hesitation.,232.5,0
10373,Hasan K.,33.0,78765.0,2016-07-12,HR,Male,United States,Sylhet,100.6,False,Very satisfied with the quality.,18.57,0
10374,Bob I.,18.0,89017.0,2013-06-22,HR,Male,Bangladesh,Sylhet,56.4,True,No Review,259.16,0
10375,Alice H.,21.0,116489.0,2019-12-25,Engineering,Female,United States,Khulna,85.5,False,Good value for money.,457.25,0
10376,Ira M.,51.0,61769.0,2018-09-05,Engineering,Male,Bangladesh,Khulna,79.7,False,Would buy again without hesitation.,385.55,0
10377,Frank B.,18.0,86496.0,2022-05-02,Marketing,Male,Bangladesh,Dhaka,126.3,False,No Review,399.75,0
10378,Hasan E.,28.0,97310.0,2024-08-24,Engineering,Female,United States,Dhaka,48.2,True,Good value for money.,315.07,0
10379,Grace E.,25.0,99164.0,2023-06-09,HR,Female,United Kingdom,Chittagong,122.6,False,Good value for money.,236.14,0
10380,Bob P.,26.0,61545.0,2013-06-24,Engineering,Male,United States,Dhaka,54.5,True,"Excellent product, highly recommend!",465.82,0
10381,Grace L.,47.0,66789.0,2013-12-30,Engineering,Male,Bangladesh,Chittagong,53.2,False,Good value for money.,178.92,0
10382,Grace C.,23.0,98534.0,2023-06-09,Engineering,Male,United States,Khulna,54.5,False,Would buy again without hesitation.,232.26,0
10383,Bob L.,33.0,102208.0,2022-08-08,Marketing,Female,United States,Khulna,94.0,False,Good value for money.,383.2,1
10384,Grace G.,41.0,75294.0,2013-02-03,Sales,Male,United States,Dhaka,128.1,False,No Review,439.21,0
10385,Diana U.,46.0,51529.0,2014-12-22,Marketing,Male,Bangladesh,Dhaka,78.0,False,No Review,422.78,0
10386,Diana U.,47.0,102978.0,2022-08-08,Finance,Female,United States,Dhaka,80.8,True,No Review,163.12,0
10387,Bob V.,24.0,100454.0,2018-07-17,Engineering,Female,Bangladesh,Dhaka,51.8,True,"Excellent product, highly recommend!",475.6,0
10388,Ira F.,65.0,45443.0,2023-06-09,Finance,Male,United States,Khulna,52.0,True,Delivery was fast and packaging great.,216.23,0
10389,Hasan B.,55.0,115530.0,2017-01-18,Marketing,Male,United Kingdom,Rajshahi,119.8,True,Product met all expectations.,314.91,0
